,locationId,location,entity,parameter,value,sensor_lat,sensor_lon,local_time
2488,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.8,42.29289,-83.073135,2023-06-06 03:20:34-04:00
2489,70433,AQSU-WindsorWest-2,Community Organization,pm25,43.4,42.29289,-83.073135,2023-06-06 03:18:34-04:00
2490,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.5,42.29289,-83.073135,2023-06-06 03:16:34-04:00
2491,70433,AQSU-WindsorWest-2,Community Organization,pm25,43.0,42.29289,-83.073135,2023-06-06 03:14:34-04:00
2492,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.9,42.29289,-83.073135,2023-06-06 03:12:34-04:00
2493,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.6,42.29289,-83.073135,2023-06-06 03:10:34-04:00
2494,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.5,42.29289,-83.073135,2023-06-06 03:08:34-04:00
2495,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.9,42.29289,-83.073135,2023-06-06 03:06:34-04:00
2496,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.6,42.29289,-83.073135,2023-06-06 03:04:34-04:00
2497,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.6,42.29289,-83.073135,2023-06-06 03:02:34-04:00
2498,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.4,42.29289,-83.073135,2023-06-06 03:00:34-04:00
2499,70433,AQSU-WindsorWest-2,Community Organization,pm25,43.3,42.29289,-83.073135,2023-06-06 02:58:34-04:00
2500,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.7,42.29289,-83.073135,2023-06-06 02:56:34-04:00
2501,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.5,42.29289,-83.073135,2023-06-06 02:52:34-04:00
2502,70433,AQSU-WindsorWest-2,Community Organization,pm25,43.1,42.29289,-83.073135,2023-06-06 02:50:34-04:00
2503,70433,AQSU-WindsorWest-2,Community Organization,pm25,43.0,42.29289,-83.073135,2023-06-06 02:48:34-04:00
2504,70433,AQSU-WindsorWest-2,Community Organization,pm25,43.0,42.29289,-83.073135,2023-06-06 02:46:33-04:00
2505,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.2,42.29289,-83.073135,2023-06-06 02:44:33-04:00
2506,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.5,42.29289,-83.073135,2023-06-06 02:42:33-04:00
2507,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.1,42.29289,-83.073135,2023-06-06 02:40:33-04:00
2508,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.5,42.29289,-83.073135,2023-06-06 02:38:33-04:00
2509,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.2,42.29289,-83.073135,2023-06-06 02:36:33-04:00
2510,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.1,42.29289,-83.073135,2023-06-06 02:34:33-04:00
2511,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.8,42.29289,-83.073135,2023-06-06 02:32:33-04:00
2512,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.0,42.29289,-83.073135,2023-06-06 02:30:34-04:00
2513,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.6,42.29289,-83.073135,2023-06-06 02:28:33-04:00
2514,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.1,42.29289,-83.073135,2023-06-06 02:26:33-04:00
2515,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.8,42.29289,-83.073135,2023-06-06 02:24:33-04:00
2516,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.3,42.29289,-83.073135,2023-06-06 02:22:33-04:00
2517,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.5,42.29289,-83.073135,2023-06-06 02:20:33-04:00
2518,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.2,42.29289,-83.073135,2023-06-06 02:18:33-04:00
2519,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.5,42.29289,-83.073135,2023-06-06 02:16:33-04:00
2520,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.7,42.29289,-83.073135,2023-06-06 02:14:33-04:00
2521,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.7,42.29289,-83.073135,2023-06-06 02:12:33-04:00
2522,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.7,42.29289,-83.073135,2023-06-06 02:10:33-04:00
2523,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.9,42.29289,-83.073135,2023-06-06 02:08:33-04:00
2524,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.0,42.29289,-83.073135,2023-06-06 02:06:33-04:00
2525,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.7,42.29289,-83.073135,2023-06-06 02:04:33-04:00
2526,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.5,42.29289,-83.073135,2023-06-06 02:00:33-04:00
2527,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.6,42.29289,-83.073135,2023-06-06 01:58:33-04:00
2528,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.8,42.29289,-83.073135,2023-06-06 01:56:33-04:00
2529,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.1,42.29289,-83.073135,2023-06-06 01:52:33-04:00
2530,70433,AQSU-WindsorWest-2,Community Organization,pm25,42.2,42.29289,-83.073135,2023-06-06 01:50:33-04:00
2531,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.3,42.29289,-83.073135,2023-06-06 01:48:33-04:00
2532,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.8,42.29289,-83.073135,2023-06-06 01:46:33-04:00
2533,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.1,42.29289,-83.073135,2023-06-06 01:44:33-04:00
2534,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.2,42.29289,-83.073135,2023-06-06 01:42:33-04:00
2535,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.8,42.29289,-83.073135,2023-06-06 01:40:33-04:00
2536,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.1,42.29289,-83.073135,2023-06-06 01:36:33-04:00
2537,70433,AQSU-WindsorWest-2,Community Organization,pm25,41.3,42.29289,-83.073135,2023-06-06 01:34:33-04:00
2538,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.6,42.29289,-83.073135,2023-06-06 01:32:33-04:00
2539,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.7,42.29289,-83.073135,2023-06-06 01:30:33-04:00
2540,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.5,42.29289,-83.073135,2023-06-06 01:28:33-04:00
2541,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.5,42.29289,-83.073135,2023-06-06 01:26:33-04:00
2542,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.7,42.29289,-83.073135,2023-06-06 01:24:33-04:00
2543,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.9,42.29289,-83.073135,2023-06-06 01:22:33-04:00
2544,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.2,42.29289,-83.073135,2023-06-06 01:20:33-04:00
2545,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.1,42.29289,-83.073135,2023-06-06 01:18:33-04:00
2546,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.9,42.29289,-83.073135,2023-06-06 01:16:33-04:00
2547,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.9,42.29289,-83.073135,2023-06-06 01:14:33-04:00
2548,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.1,42.29289,-83.073135,2023-06-06 01:12:33-04:00
2549,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.4,42.29289,-83.073135,2023-06-06 01:10:33-04:00
2550,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.7,42.29289,-83.073135,2023-06-06 01:08:33-04:00
2551,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.4,42.29289,-83.073135,2023-06-06 01:06:33-04:00
2552,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.6,42.29289,-83.073135,2023-06-06 01:04:33-04:00
2553,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.8,42.29289,-83.073135,2023-06-06 01:02:33-04:00
2554,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.4,42.29289,-83.073135,2023-06-06 01:00:33-04:00
2555,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.9,42.29289,-83.073135,2023-06-06 00:58:33-04:00
2556,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.6,42.29289,-83.073135,2023-06-06 00:56:33-04:00
2557,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.8,42.29289,-83.073135,2023-06-06 00:54:33-04:00
2558,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.0,42.29289,-83.073135,2023-06-06 00:52:33-04:00
2559,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.6,42.29289,-83.073135,2023-06-06 00:50:33-04:00
2560,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.5,42.29289,-83.073135,2023-06-06 00:48:32-04:00
2561,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.1,42.29289,-83.073135,2023-06-06 00:46:32-04:00
2562,70433,AQSU-WindsorWest-2,Community Organization,pm25,40.0,42.29289,-83.073135,2023-06-06 00:44:32-04:00
2563,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.6,42.29289,-83.073135,2023-06-06 00:40:32-04:00
2564,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.6,42.29289,-83.073135,2023-06-06 00:38:32-04:00
2565,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.6,42.29289,-83.073135,2023-06-06 00:36:32-04:00
2566,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.8,42.29289,-83.073135,2023-06-06 00:34:32-04:00
2567,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.9,42.29289,-83.073135,2023-06-06 00:32:32-04:00
2568,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.4,42.29289,-83.073135,2023-06-06 00:30:32-04:00
2569,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.7,42.29289,-83.073135,2023-06-06 00:28:32-04:00
2570,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.3,42.29289,-83.073135,2023-06-06 00:26:32-04:00
2571,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.0,42.29289,-83.073135,2023-06-06 00:24:32-04:00
2572,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.1,42.29289,-83.073135,2023-06-06 00:22:32-04:00
2573,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.2,42.29289,-83.073135,2023-06-06 00:20:32-04:00
2574,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.9,42.29289,-83.073135,2023-06-06 00:18:32-04:00
2575,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.9,42.29289,-83.073135,2023-06-06 00:16:32-04:00
2576,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.1,42.29289,-83.073135,2023-06-06 00:14:32-04:00
2577,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.7,42.29289,-83.073135,2023-06-06 00:12:32-04:00
2578,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.9,42.29289,-83.073135,2023-06-06 00:10:32-04:00
2579,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.9,42.29289,-83.073135,2023-06-06 00:08:32-04:00
2580,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.2,42.29289,-83.073135,2023-06-06 00:04:32-04:00
2581,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.8,42.29289,-83.073135,2023-06-06 00:02:32-04:00
2582,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.7,42.29289,-83.073135,2023-06-06 00:00:36-04:00
2583,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.2,42.29289,-83.073135,2023-06-05 23:58:32-04:00
2584,70433,AQSU-WindsorWest-2,Community Organization,pm25,39.0,42.29289,-83.073135,2023-06-05 23:56:32-04:00
2585,70433,AQSU-WindsorWest-2,Community Organization,pm25,38.2,42.29289,-83.073135,2023-06-05 23:54:32-04:00
2586,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.4,42.29289,-83.073135,2023-06-05 23:52:32-04:00
2587,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 23:50:32-04:00
2588,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.7,42.29289,-83.073135,2023-06-05 23:48:32-04:00
2589,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.9,42.29289,-83.073135,2023-06-05 23:46:32-04:00
2590,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.0,42.29289,-83.073135,2023-06-05 23:44:32-04:00
2591,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.2,42.29289,-83.073135,2023-06-05 23:42:32-04:00
2592,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.2,42.29289,-83.073135,2023-06-05 23:40:32-04:00
2593,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.8,42.29289,-83.073135,2023-06-05 23:38:32-04:00
2594,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.9,42.29289,-83.073135,2023-06-05 23:36:32-04:00
2595,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.7,42.29289,-83.073135,2023-06-05 23:34:32-04:00
2596,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 23:32:32-04:00
2597,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-05 23:30:32-04:00
2598,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.4,42.29289,-83.073135,2023-06-05 23:28:32-04:00
2599,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.1,42.29289,-83.073135,2023-06-05 23:26:32-04:00
2600,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.7,42.29289,-83.073135,2023-06-05 23:24:32-04:00
2601,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.4,42.29289,-83.073135,2023-06-05 23:22:32-04:00
2602,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.0,42.29289,-83.073135,2023-06-05 23:20:32-04:00
2603,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.7,42.29289,-83.073135,2023-06-05 23:16:32-04:00
2604,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-05 23:14:32-04:00
2605,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-05 23:12:32-04:00
2606,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.1,42.29289,-83.073135,2023-06-05 23:10:32-04:00
2607,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.8,42.29289,-83.073135,2023-06-05 23:08:32-04:00
2608,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.1,42.29289,-83.073135,2023-06-05 23:06:32-04:00
2609,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.7,42.29289,-83.073135,2023-06-05 23:04:32-04:00
2610,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.3,42.29289,-83.073135,2023-06-05 23:02:32-04:00
2611,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.5,42.29289,-83.073135,2023-06-05 22:58:32-04:00
2612,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.3,42.29289,-83.073135,2023-06-05 22:56:32-04:00
2613,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 22:54:32-04:00
2614,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.3,42.29289,-83.073135,2023-06-05 22:52:32-04:00
2615,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.6,42.29289,-83.073135,2023-06-05 22:50:32-04:00
2616,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.1,42.29289,-83.073135,2023-06-05 22:48:31-04:00
2617,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.4,42.29289,-83.073135,2023-06-05 22:46:31-04:00
2618,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.5,42.29289,-83.073135,2023-06-05 22:44:32-04:00
2619,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-05 22:42:31-04:00
2620,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.9,42.29289,-83.073135,2023-06-05 22:38:31-04:00
2621,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.5,42.29289,-83.073135,2023-06-05 22:36:31-04:00
2622,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 22:34:31-04:00
2623,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.4,42.29289,-83.073135,2023-06-05 22:32:31-04:00
2624,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-05 22:30:31-04:00
2625,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.0,42.29289,-83.073135,2023-06-05 22:28:31-04:00
2626,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.7,42.29289,-83.073135,2023-06-05 22:26:31-04:00
2627,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.3,42.29289,-83.073135,2023-06-05 22:24:31-04:00
2628,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.0,42.29289,-83.073135,2023-06-05 22:22:31-04:00
2629,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.1,42.29289,-83.073135,2023-06-05 22:18:31-04:00
2630,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.0,42.29289,-83.073135,2023-06-05 22:16:31-04:00
2631,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.0,42.29289,-83.073135,2023-06-05 22:14:31-04:00
2632,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.0,42.29289,-83.073135,2023-06-05 22:12:31-04:00
2633,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.7,42.29289,-83.073135,2023-06-05 22:10:31-04:00
2634,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.4,42.29289,-83.073135,2023-06-05 22:08:31-04:00
2635,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-05 22:06:31-04:00
2636,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.8,42.29289,-83.073135,2023-06-05 22:04:31-04:00
2637,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-05 22:02:31-04:00
2638,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-05 22:00:31-04:00
2639,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.3,42.29289,-83.073135,2023-06-05 21:56:31-04:00
2640,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 21:54:31-04:00
2641,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.8,42.29289,-83.073135,2023-06-05 21:52:31-04:00
2642,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.7,42.29289,-83.073135,2023-06-05 21:48:31-04:00
2643,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.9,42.29289,-83.073135,2023-06-05 21:46:31-04:00
2644,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.5,42.29289,-83.073135,2023-06-05 21:44:31-04:00
2645,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-05 21:42:31-04:00
2646,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-05 21:40:31-04:00
2647,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.0,42.29289,-83.073135,2023-06-05 21:38:31-04:00
2648,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.3,42.29289,-83.073135,2023-06-05 21:36:31-04:00
2649,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.7,42.29289,-83.073135,2023-06-05 21:34:31-04:00
2650,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.5,42.29289,-83.073135,2023-06-05 21:32:31-04:00
2651,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.0,42.29289,-83.073135,2023-06-05 21:28:31-04:00
2652,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.6,42.29289,-83.073135,2023-06-05 21:26:31-04:00
2653,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.3,42.29289,-83.073135,2023-06-05 21:24:31-04:00
2654,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-05 21:22:31-04:00
2655,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 21:20:31-04:00
2656,70433,AQSU-WindsorWest-2,Community Organization,pm25,37.0,42.29289,-83.073135,2023-06-05 21:18:31-04:00
2657,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.5,42.29289,-83.073135,2023-06-05 21:16:31-04:00
2658,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.9,42.29289,-83.073135,2023-06-05 21:14:31-04:00
2659,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-05 21:12:31-04:00
2660,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.4,42.29289,-83.073135,2023-06-05 21:10:31-04:00
2661,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-05 21:08:31-04:00
2662,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-05 21:06:31-04:00
2663,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.8,42.29289,-83.073135,2023-06-05 21:04:31-04:00
2664,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.7,42.29289,-83.073135,2023-06-05 21:02:31-04:00
2665,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.2,42.29289,-83.073135,2023-06-05 21:00:31-04:00
2666,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.2,42.29289,-83.073135,2023-06-05 20:58:31-04:00
2667,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.2,42.29289,-83.073135,2023-06-05 20:56:34-04:00
2668,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.8,42.29289,-83.073135,2023-06-05 20:54:31-04:00
2669,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.7,42.29289,-83.073135,2023-06-05 20:52:31-04:00
2670,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-05 20:50:31-04:00
2671,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.7,42.29289,-83.073135,2023-06-05 20:48:30-04:00
2672,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.6,42.29289,-83.073135,2023-06-05 20:46:30-04:00
2673,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.3,42.29289,-83.073135,2023-06-05 20:44:30-04:00
2674,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.0,42.29289,-83.073135,2023-06-05 20:42:30-04:00
2675,70433,AQSU-WindsorWest-2,Community Organization,pm25,33.8,42.29289,-83.073135,2023-06-05 20:40:30-04:00
2676,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.3,42.29289,-83.073135,2023-06-05 20:38:30-04:00
2677,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.4,42.29289,-83.073135,2023-06-05 20:36:30-04:00
2678,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.6,42.29289,-83.073135,2023-06-05 20:34:30-04:00
2679,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.4,42.29289,-83.073135,2023-06-05 20:32:30-04:00
2680,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.0,42.29289,-83.073135,2023-06-05 20:30:30-04:00
2681,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.3,42.29289,-83.073135,2023-06-05 20:28:30-04:00
2682,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.4,42.29289,-83.073135,2023-06-05 20:26:30-04:00
2683,70433,AQSU-WindsorWest-2,Community Organization,pm25,36.2,42.29289,-83.073135,2023-06-05 20:24:30-04:00
2684,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.1,42.29289,-83.073135,2023-06-05 20:22:30-04:00
2685,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.9,42.29289,-83.073135,2023-06-05 20:20:30-04:00
2686,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.0,42.29289,-83.073135,2023-06-05 20:18:30-04:00
2687,70433,AQSU-WindsorWest-2,Community Organization,pm25,35.1,42.29289,-83.073135,2023-06-05 20:14:30-04:00
2688,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.9,42.29289,-83.073135,2023-06-05 20:12:30-04:00
2689,70433,AQSU-WindsorWest-2,Community Organization,pm25,33.5,42.29289,-83.073135,2023-06-05 20:10:30-04:00
2690,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.3,42.29289,-83.073135,2023-06-05 20:08:30-04:00
2691,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.4,42.29289,-83.073135,2023-06-05 20:06:30-04:00
2692,70433,AQSU-WindsorWest-2,Community Organization,pm25,34.0,42.29289,-83.073135,2023-06-05 20:04:30-04:00
2693,70433,AQSU-WindsorWest-2,Community Organization,pm25,33.8,42.29289,-83.073135,2023-06-05 20:02:30-04:00
2694,70433,AQSU-WindsorWest-2,Community Organization,pm25,33.9,42.29289,-83.073135,2023-06-05 20:00:30-04:00
2695,72889,EC-DHDC I,Community Organization,pm25,23.5,42.326576,-83.06399,2023-06-06 15:03:28-04:00
2696,72889,EC-DHDC I,Community Organization,pm25,28.0,42.326576,-83.06399,2023-06-06 13:58:28-04:00
2697,72889,EC-DHDC I,Community Organization,pm25,34.3,42.326576,-83.06399,2023-06-06 12:37:53-04:00
2698,72889,EC-DHDC I,Community Organization,pm25,34.5,42.326576,-83.06399,2023-06-06 12:31:48-04:00
2699,72889,EC-DHDC I,Community Organization,pm25,36.1,42.326576,-83.06399,2023-06-06 12:19:45-04:00
2700,72889,EC-DHDC I,Community Organization,pm25,50.5,42.326576,-83.06399,2023-06-06 09:59:09-04:00
2701,72889,EC-DHDC I,Community Organization,pm25,50.7,42.326576,-83.06399,2023-06-06 08:21:27-04:00
2702,72889,EC-DHDC I,Community Organization,pm25,49.3,42.326576,-83.06399,2023-06-06 05:42:22-04:00
2703,72889,EC-DHDC I,Community Organization,pm25,43.4,42.326576,-83.06399,2023-06-06 04:57:24-04:00
2704,72889,EC-DHDC I,Community Organization,pm25,41.3,42.326576,-83.06399,2023-06-06 03:14:55-04:00
2705,72889,EC-DHDC I,Community Organization,pm25,35.4,42.326576,-83.06399,2023-06-05 20:56:21-04:00
2706,221037,SWTRCK_2,Community Organization,pm25,36.0,42.32503,-83.09697,2023-06-06 19:53:05-04:00
2707,221037,SWTRCK_2,Community Organization,pm25,29.2,42.32503,-83.09697,2023-06-06 19:43:05-04:00
2708,221037,SWTRCK_2,Community Organization,pm25,28.0,42.32503,-83.09697,2023-06-06 19:39:05-04:00
2709,221037,SWTRCK_2,Community Organization,pm25,23.8,42.32503,-83.09697,2023-06-06 19:37:04-04:00
2710,221037,SWTRCK_2,Community Organization,pm25,24.6,42.32503,-83.09697,2023-06-06 19:35:04-04:00
2711,221037,SWTRCK_2,Community Organization,pm25,23.2,42.32503,-83.09697,2023-06-06 19:33:04-04:00
2712,221037,SWTRCK_2,Community Organization,pm25,25.3,42.32503,-83.09697,2023-06-06 19:31:04-04:00
2713,221037,SWTRCK_2,Community Organization,pm25,24.4,42.32503,-83.09697,2023-06-06 19:29:04-04:00
